mux_type,k_min,density,rep,N,N_gcc,giant_fraction
no_mux,10.0,0.0033865136750540663,5,1000,976.0,0.976
no_mux,100.0,0.0033865136750540663,5,1000,945.0,0.945
no_mux,1000.0,0.0033865136750540663,5,1000,789.0,0.789
no_mux,10.0,0.0033865136750540663,6,1000,951.0,0.951
no_mux,100.0,0.0033865136750540663,6,1000,894.0,0.894
no_mux,1000.0,0.0033865136750540663,6,1000,721.0,0.721
no_mux,10.0,0.0033865136750540663,7,1000,974.0,0.974
no_mux,100.0,0.0033865136750540663,7,1000,919.0,0.919
no_mux,1000.0,0.0033865136750540663,7,1000,750.0,0.75
no_mux,10.0,0.0033865136750540663,8,1000,981.0,0.981
no_mux,100.0,0.0033865136750540663,8,1000,959.0,0.959
no_mux,1000.0,0.0033865136750540663,8,1000,677.0,0.677
no_mux,10.0,0.0033865136750540663,9,1000,972.0,0.972
no_mux,100.0,0.0033865136750540663,9,1000,924.0,0.924
no_mux,1000.0,0.0033865136750540663,9,1000,739.0,0.739
no_mux,10.0,0.004315349664862991,0,1000,983.0,0.983
no_mux,100.0,0.004315349664862991,0,1000,963.0,0.963
no_mux,1000.0,0.004315349664862991,0,1000,860.0,0.86
no_mux,10.0,0.004315349664862991,1,1000,977.0,0.977
no_mux,100.0,0.004315349664862991,1,1000,960.0,0.96
no_mux,1000.0,0.004315349664862991,1,1000,822.0,0.822
no_mux,10.0,0.004315349664862991,2,1000,975.0,0.975
no_mux,100.0,0.004315349664862991,2,1000,943.0,0.943
no_mux,1000.0,0.004315349664862991,2,1000,798.0,0.798
no_mux,10.0,0.004315349664862991,3,1000,973.0,0.973
no_mux,100.0,0.004315349664862991,3,1000,942.0,0.942
no_mux,1000.0,0.004315349664862991,3,1000,807.0,0.807
no_mux,10.0,0.004315349664862991,4,1000,977.0,0.977
no_mux,100.0,0.004315349664862991,4,1000,954.0,0.954
no_mux,1000.0,0.004315349664862991,4,1000,862.0,0.862
no_mux,10.0,0.004315349664862991,5,1000,991.0,0.991
no_mux,100.0,0.004315349664862991,5,1000,983.0,0.983
no_mux,1000.0,0.004315349664862991,5,1000,930.0,0.93
no_mux,10.0,0.004315349664862991,6,1000,983.0,0.983
no_mux,100.0,0.004315349664862991,6,1000,954.0,0.954
no_mux,1000.0,0.004315349664862991,6,1000,864.0,0.864
no_mux,10.0,0.004315349664862991,7,1000,987.0,0.987
no_mux,100.0,0.004315349664862991,7,1000,966.0,0.966
no_mux,1000.0,0.004315349664862991,7,1000,890.0,0.89
no_mux,10.0,0.004315349664862991,8,1000,973.0,0.973
no_mux,100.0,0.004315349664862991,8,1000,946.0,0.946
no_mux,1000.0,0.004315349664862991,8,1000,777.0,0.777
no_mux,10.0,0.004315349664862991,9,1000,982.0,0.982
no_mux,100.0,0.004315349664862991,9,1000,967.0,0.967
no_mux,1000.0,0.004315349664862991,9,1000,883.0,0.883
no_mux,10.0,0.005498942132497309,0,1000,988.0,0.988
no_mux,100.0,0.005498942132497309,0,1000,946.0,0.946
no_mux,1000.0,0.005498942132497309,0,1000,855.0,0.855
no_mux,10.0,0.005498942132497309,1,1000,992.0,0.992
no_mux,100.0,0.005498942132497309,1,1000,975.0,0.975
no_mux,1000.0,0.005498942132497309,1,1000,890.0,0.89
no_mux,10.0,0.005498942132497309,2,1000,985.0,0.985
no_mux,100.0,0.005498942132497309,2,1000,960.0,0.96
no_mux,1000.0,0.005498942132497309,2,1000,895.0,0.895
no_mux,10.0,0.005498942132497309,3,1000,986.0,0.986
no_mux,100.0,0.005498942132497309,3,1000,965.0,0.965
no_mux,1000.0,0.005498942132497309,3,1000,886.0,0.886
no_mux,10.0,0.005498942132497309,4,1000,994.0,0.994
no_mux,100.0,0.005498942132497309,4,1000,967.0,0.967
no_mux,1000.0,0.005498942132497309,4,1000,881.0,0.881
no_mux,10.0,0.005498942132497309,5,1000,988.0,0.988
no_mux,100.0,0.005498942132497309,5,1000,966.0,0.966
no_mux,1000.0,0.005498942132497309,5,1000,902.0,0.902
no_mux,10.0,0.005498942132497309,6,1000,990.0,0.99
no_mux,100.0,0.005498942132497309,6,1000,965.0,0.965
no_mux,1000.0,0.005498942132497309,6,1000,853.0,0.853
no_mux,10.0,0.005498942132497309,7,1000,992.0,0.992
no_mux,100.0,0.005498942132497309,7,1000,977.0,0.977
no_mux,1000.0,0.005498942132497309,7,1000,905.0,0.905
no_mux,10.0,0.005498942132497309,8,1000,991.0,0.991
no_mux,100.0,0.005498942132497309,8,1000,973.0,0.973
no_mux,1000.0,0.005498942132497309,8,1000,910.0,0.91
no_mux,10.0,0.005498942132497309,9,1000,984.0,0.984
no_mux,100.0,0.005498942132497309,9,1000,961.0,0.961
no_mux,1000.0,0.005498942132497309,9,1000,850.0,0.85
no_mux,10.0,0.0070071644072703665,0,1000,991.0,0.991
no_mux,100.0,0.0070071644072703665,0,1000,970.0,0.97
no_mux,1000.0,0.0070071644072703665,0,1000,891.0,0.891
no_mux,10.0,0.0070071644072703665,1,1000,980.0,0.98
no_mux,100.0,0.0070071644072703665,1,1000,960.0,0.96
no_mux,1000.0,0.0070071644072703665,1,1000,885.0,0.885
no_mux,10.0,0.0070071644072703665,2,1000,941.0,0.941
no_mux,100.0,0.0070071644072703665,2,1000,880.0,0.88
no_mux,1000.0,0.0070071644072703665,2,1000,797.0,0.797
no_mux,10.0,0.0070071644072703665,3,1000,987.0,0.987
no_mux,100.0,0.0070071644072703665,3,1000,969.0,0.969
no_mux,1000.0,0.0070071644072703665,3,1000,894.0,0.894
no_mux,10.0,0.0070071644072703665,4,1000,964.0,0.964
no_mux,100.0,0.0070071644072703665,4,1000,912.0,0.912
no_mux,1000.0,0.0070071644072703665,4,1000,817.0,0.817
no_mux,10.0,0.0070071644072703665,5,1000,991.0,0.991
no_mux,100.0,0.0070071644072703665,5,1000,980.0,0.98
no_mux,1000.0,0.0070071644072703665,5,1000,934.0,0.934
no_mux,10.0,0.0070071644072703665,6,1000,992.0,0.992
no_mux,100.0,0.0070071644072703665,6,1000,977.0,0.977
no_mux,1000.0,0.0070071644072703665,6,1000,909.0,0.909
no_mux,10.0,0.0070071644072703665,7,1000,990.0,0.99
no_mux,100.0,0.0070071644072703665,7,1000,971.0,0.971
